"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","Newman","MRSA252","HO_5096_0412","S0385"
"Cluster_1080","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_01278_+_+_HO_5096_0412_01279_+_+_CO_F",""
"Cluster_147","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_01765_+_+_HO_5096_0412_01767_+_+_CO_R",""
"Cluster_566","","","1","1","1","","","","","","","","","Newman_+_+_Newman_00633_+_+_Newman_00634_+_+_CO_F","","",""
"Cluster_1063","","","1","1","1","","","","","","","","","Newman_+_+_Newman_02775_+_+_Newman_02776_+_+_DP","","",""
"Cluster_391","","","1","1","1","","","","","","","","","Newman_+_+_Newman_01630_+_+_Newman_01631_+_+_CO_R","","",""
"Cluster_2307","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00314_+_+_S0385_00315_+_+_CO_F"
"Cluster_1426","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_01010_+_+_S0385_01011_+_+_CO_F"
"Cluster_1570","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_02017_+_+_HO_5096_0412_02018_+_+_DP",""
"Cluster_1823","","","1","1","1","","","","","","","","","Newman_+_+_Newman_00225_+_+_Newman_00226_+_+_DT","","",""
"Cluster_2023","","","1","1","1","","","","","","","","","Newman_+_+_Newman_01060_+_+_Newman_01061_+_+_DT","","",""
"Cluster_238","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_01814_+_+_HO_5096_0412_01815_+_+_DT",""
"Cluster_356","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_02127_+_+_HO_5096_0412_02128_+_+_DT",""
"Cluster_1653","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00524_+_+_S0385_00525_+_+_CO_F"
"Cluster_1803","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_02248_+_+_S0385_02249_+_+_CO_R"
"Cluster_60","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00917_+_+_S0385_00918_+_+_CO_F"
"Cluster_1818","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_01945_+_+_HO_5096_0412_01946_+_+_DT",""
"Cluster_213","","","1","1","1","","","","","","","","","Newman_+_+_Newman_02042_+_+_Newman_02043_+_+_DT","","",""
"Cluster_2482","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_01475_+_+_HO_5096_0412_01476_+_+_CO_F",""
"Cluster_1499","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_02599_+_+_S0385_02600_+_+_CO_F"
"Cluster_922","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00082_+_+_MRSA252_00083_+_+_CO_F","",""
"Cluster_2345","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_01425_+_+_MRSA252_01426_+_+_DT","",""
"Cluster_1070","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00975_+_+_S0385_00976_+_+_DT"
"Cluster_546","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_01045_+_+_HO_5096_0412_01046_+_+_DT",""
"Cluster_1881","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_01522_+_+_S0385_01523_+_+_CO_R"
"Cluster_1571","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00378_+_+_MRSA252_00379_+_+_CO_F","",""
"Cluster_826","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00618_+_+_MRSA252_00619_+_+_CO_F","",""
"Cluster_1047","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00072_+_+_MRSA252_00073_+_+_DP","",""
"Cluster_2595","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_01055_+_+_S0385_01056_+_+_CO_F"
"Cluster_1108","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_02530_+_+_HO_5096_0412_02531_+_+_CO_R",""
"Cluster_2317","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_02173_+_+_MRSA252_02174_+_+_DT","",""
"Cluster_935","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_01281_+_+_MRSA252_01282_+_+_DT","",""
"Cluster_116","","","1","1","1","","","","","","","","","Newman_+_+_Newman_01385_+_+_Newman_01386_+_+_CO_F","","",""
"Cluster_730","","","1","1","1","","","","","","","","","Newman_+_+_Newman_01442_+_+_Newman_01443_+_+_DP","","",""
"Cluster_1246","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_02035_+_+_HO_5096_0412_02036_+_+_CO_R",""
"Cluster_792","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_00384_+_+_HO_5096_0412_00385_+_+_DT",""
"Cluster_2429","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_01340_+_+_S0385_01341_+_+_CO_R"
"Cluster_2007","","","1","2","2","","","","","","","","","","MRSA252_+_+_MRSA252_00055_+_+_MRSA252_00056_+_+_CO_R	MRSA252_+_+_MRSA252_01731_+_+_MRSA252_01732_+_+_CO_R","",""
"Cluster_1429","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_02241_+_+_S0385_02242_+_+_CO_R"
"Cluster_109","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00403_+_+_MRSA252_00404_+_+_CO_R","",""
"Cluster_2606","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_02065_+_+_S0385_02066_+_+_DT"
"Cluster_836","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_02295_+_+_S0385_02296_+_+_CO_R"
"Cluster_685","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_02677_+_+_S0385_02678_+_+_DT"
"Cluster_978","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00072_+_+_S0385_00073_+_+_CO_F"
"Cluster_2583","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00473_+_+_S0385_00474_+_+_CO_F"
"Cluster_2190","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00038_+_+_S0385_00039_+_+_CO_F"
"Cluster_2681","","","1","1","1","","","","","","","","","Newman_+_+_Newman_01701_+_+_Newman_01702_+_+_DT","","",""
"Cluster_306","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_02517_+_+_MRSA252_02518_+_+_DP","",""
"Cluster_507","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_02588_+_+_S0385_02589_+_+_CO_R"
"Cluster_138","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_01927_+_+_S0385_01928_+_+_DP"
"Cluster_185","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00046_+_+_S0385_00047_+_+_DT"
"Cluster_984","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_02606_+_+_HO_5096_0412_02607_+_+_CO_F",""
"Cluster_1256","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_01022_+_+_MRSA252_01023_+_+_DP","",""
"Cluster_418","","","1","1","1","","","","","","","","","Newman_+_+_Newman_00098_+_+_Newman_00099_+_+_CO_F","","",""
"Cluster_2234","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00303_+_+_S0385_00304_+_+_CO_F"
"Cluster_1264","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00117_+_+_S0385_00118_+_+_CO_F"
"Cluster_1217","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00720_+_+_MRSA252_00721_+_+_CO_R","",""
"Cluster_1811","","","1","1","1","","","","","","","","","Newman_+_+_Newman_00685_+_+_Newman_00686_+_+_CO_F","","",""
"Cluster_739","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_02645_+_+_HO_5096_0412_02646_+_+_CO_R",""
"Cluster_1142","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00065_+_+_MRSA252_00066_+_+_CO_R","",""
"Cluster_2355","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_02128_+_+_S0385_02129_+_+_CO_R"
"Cluster_2548","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00110_+_+_S0385_00111_+_+_CO_F"
"Cluster_2572","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00691_+_+_S0385_00692_+_+_CO_F"
"Cluster_1993","","","1","2","2","","","","","","","","","","MRSA252_+_+_MRSA252_00469_+_+_MRSA252_00470_+_+_DT	MRSA252_+_+_MRSA252_00521_+_+_MRSA252_00522_+_+_DT","",""
"Cluster_610","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00927_+_+_MRSA252_00928_+_+_CO_F","",""
"Cluster_973","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_01917_+_+_MRSA252_01918_+_+_CO_R","",""
"Cluster_755","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00705_+_+_S0385_00706_+_+_CO_F"
"Cluster_395","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00977_+_+_S0385_00978_+_+_CO_R"
"Cluster_1146","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00336_+_+_S0385_00337_+_+_CO_R"
"Cluster_2594","","","1","1","1","","","","","","","","","Newman_+_+_Newman_00244_+_+_Newman_00245_+_+_CO_F","","",""
"Cluster_1651","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00979_+_+_MRSA252_00980_+_+_CO_F","",""
"Cluster_1440","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_01555_+_+_MRSA252_01556_+_+_DT","",""
"Cluster_2359","","","1","1","1","","","","","","","","","Newman_+_+_Newman_01985_+_+_Newman_01986_+_+_DP","","",""
"Cluster_1291","","","1","1","1","","","","","","","","","Newman_+_+_Newman_02272_+_+_Newman_02273_+_+_DP","","",""
"Cluster_207","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_02136_+_+_MRSA252_02137_+_+_DT","",""
"Cluster_818","","","1","1","1","","","","","","","","","Newman_+_+_Newman_02284_+_+_Newman_02285_+_+_CO_R","","",""
"Cluster_1353","","","1","1","1","","","","","","","","","Newman_+_+_Newman_00030_+_+_Newman_00031_+_+_CO_R","","",""
"Cluster_2323","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00408_+_+_S0385_00409_+_+_CO_F"
"Cluster_1884","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_01410_+_+_HO_5096_0412_01411_+_+_CO_R",""
"Cluster_1018","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_02708_+_+_HO_5096_0412_02709_+_+_CO_F",""
"Cluster_365","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_01418_+_+_MRSA252_01419_+_+_CO_R","",""
"Cluster_1783","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_00059_+_+_HO_5096_0412_00060_+_+_DP",""
"Cluster_236","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_02584_+_+_HO_5096_0412_02585_+_+_CO_F",""
"Cluster_2384","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_02249_+_+_S0385_02250_+_+_CO_R"
"Cluster_385","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_02162_+_+_HO_5096_0412_02163_+_+_CO_R",""
"Cluster_772","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00714_+_+_MRSA252_00715_+_+_DT","",""
"Cluster_1714","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00483_+_+_S0385_00484_+_+_CO_F"
"Cluster_436","","","1","1","1","","","","","","","","","Newman_+_+_Newman_01789_+_+_Newman_01790_+_+_DT","","",""
"Cluster_1115","","","1","1","1","","","","","","","","","Newman_+_+_Newman_02758_+_+_Newman_02759_+_+_DP","","",""
"Cluster_699","","","1","1","1","","","","","","","","","Newman_+_+_Newman_00456_+_+_Newman_00457_+_+_CO_F","","",""
"Cluster_2663","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00689_+_+_MRSA252_00690_+_+_DT","",""
"Cluster_1662","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00081_+_+_MRSA252_00082_+_+_CO_F","",""
"Cluster_518","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00617_+_+_MRSA252_00618_+_+_CO_F","",""
"Cluster_1321","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_01637_+_+_HO_5096_0412_01638_+_+_CO_R",""
"Cluster_1626","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_02735_+_+_MRSA252_02736_+_+_DT","",""
"Cluster_1287","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_02388_+_+_S0385_02389_+_+_DP"
"Cluster_1523","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00074_+_+_S0385_00075_+_+_DT"
"Cluster_1128","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00092_+_+_S0385_00093_+_+_CO_F"
"Cluster_202","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_01517_+_+_S0385_01518_+_+_CO_R"
"Cluster_350","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_02829_+_+_MRSA252_02831_+_+_DP","",""
"Cluster_500","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_00373_+_+_HO_5096_0412_00374_+_+_CO_F",""
"Cluster_30","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_02512_+_+_HO_5096_0412_02513_+_+_CO_R",""
"Cluster_1230","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_01461_+_+_S0385_01462_+_+_CO_F"
"Cluster_1002","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00377_+_+_MRSA252_00378_+_+_CO_F","",""
"Cluster_2163","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00091_+_+_S0385_00092_+_+_DP"
"Cluster_121","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_02139_+_+_HO_5096_0412_02140_+_+_CO_R",""
"Cluster_1052","","","1","1","1","","","","","","","","","Newman_+_+_Newman_00362_+_+_Newman_00363_+_+_CO_F","","",""
"Cluster_1886","","","1","2","2","","","","","","","","","Newman_+_+_Newman_01104_+_+_Newman_01105_+_+_CO_F	Newman_+_+_Newman_01952_+_+_Newman_01953_+_+_CO_R","","",""
"Cluster_1372","","","1","1","1","","","","","","","","","Newman_+_+_Newman_01991_+_+_Newman_01992_+_+_DP","","",""
"Cluster_252","","","1","1","1","","","","","","","","","Newman_+_+_Newman_02333_+_+_Newman_02334_+_+_CO_R","","",""
"Cluster_1303","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_02651_+_+_HO_5096_0412_02653_+_+_CO_R",""
"Cluster_787","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_01231_+_+_HO_5096_0412_01232_+_+_DT",""
"Cluster_1268","","","1","1","1","","","","","","","","","Newman_+_+_Newman_02273_+_+_Newman_02274_+_+_DT","","",""
"Cluster_1774","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_02782_+_+_MRSA252_02783_+_+_CO_F","",""
"Cluster_1562","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_01902_+_+_S0385_01903_+_+_CO_R"
"Cluster_1635","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_02714_+_+_S0385_02715_+_+_DT"
"Cluster_1585","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00093_+_+_MRSA252_00094_+_+_DP","",""
"Cluster_2280","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_01906_+_+_S0385_01907_+_+_DP"
"Cluster_1442","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00030_+_+_S0385_00031_+_+_CO_F"
"Cluster_611","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00981_+_+_S0385_00982_+_+_CO_R"
"Cluster_268","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00202_+_+_MRSA252_00203_+_+_DT","",""
"Cluster_759","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00049_+_+_MRSA252_00050_+_+_DT","",""
"Cluster_936","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00115_+_+_S0385_00116_+_+_DT"
"Cluster_172","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00021_+_+_MRSA252_00022_+_+_CO_F","",""
"Cluster_1518","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_02457_+_+_S0385_02458_+_+_DT"
"Cluster_1525","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_01311_+_+_MRSA252_01312_+_+_CO_F","",""
"Cluster_2575","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_00632_+_+_HO_5096_0412_00633_+_+_CO_F",""
"Cluster_2118","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00037_+_+_S0385_00038_+_+_CO_F"
"Cluster_598","","","1","1","1","","","","","","","","","Newman_+_+_Newman_00425_+_+_Newman_00426_+_+_CO_F","","",""
"Cluster_574","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_01978_+_+_HO_5096_0412_01979_+_+_DP",""
"Cluster_1130","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_01041_+_+_HO_5096_0412_01042_+_+_DT",""
"Cluster_18","","","1","1","1","","","","","","","","","Newman_+_+_Newman_01758_+_+_Newman_01759_+_+_CO_R","","",""
"Cluster_2524","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_02749_+_+_MRSA252_02750_+_+_CO_F","",""
"Cluster_1077","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_00057_+_+_HO_5096_0412_00058_+_+_DT",""
"Cluster_2316","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00381_+_+_MRSA252_00382_+_+_CO_R","",""
"Cluster_404","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00440_+_+_MRSA252_00441_+_+_CO_F","",""
"Cluster_225","","","1","1","1","","","","","","","","","Newman_+_+_Newman_02210_+_+_Newman_02211_+_+_CO_R","","",""
"Cluster_2253","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00638_+_+_MRSA252_00639_+_+_DT","",""
"Cluster_664","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_02174_+_+_MRSA252_02175_+_+_CO_R","",""
"Cluster_294","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_01612_+_+_HO_5096_0412_01613_+_+_CO_R",""
"Cluster_155","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00711_+_+_MRSA252_00713_+_+_CO_R","",""
"Cluster_2011","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_00912_+_+_HO_5096_0412_00913_+_+_CO_F",""
"Cluster_100","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_00733_+_+_HO_5096_0412_00734_+_+_CO_F",""
"Cluster_1053","","","1","1","1","","","","","","","","","Newman_+_+_Newman_01415_+_+_Newman_01416_+_+_DT","","",""
"Cluster_84","","","1","1","1","","","","","","","","","Newman_+_+_Newman_00837_+_+_Newman_00838_+_+_CO_F","","",""
"Cluster_386","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_02503_+_+_HO_5096_0412_02504_+_+_DT",""
"Cluster_1176","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00033_+_+_MRSA252_00034_+_+_CO_R","",""
"Cluster_1468","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_01674_+_+_MRSA252_01675_+_+_CO_R","",""
"Cluster_789","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_01309_+_+_MRSA252_01310_+_+_CO_F","",""
"Cluster_2571","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00474_+_+_S0385_00475_+_+_CO_F"
"Cluster_1910","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_02406_+_+_S0385_02407_+_+_DP"
"Cluster_1668","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_01901_+_+_MRSA252_01902_+_+_CO_R","",""
"Cluster_696","","","1","1","1","","","","","","","","","Newman_+_+_Newman_00809_+_+_Newman_00810_+_+_CO_R","","",""
"Cluster_392","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_00266_+_+_HO_5096_0412_00267_+_+_DP",""
"Cluster_2144","","","1","1","1","","","","","","","","","Newman_+_+_Newman_02489_+_+_Newman_02490_+_+_CO_R","","",""
"Cluster_370","","","1","1","1","","","","","","","","","Newman_+_+_Newman_01831_+_+_Newman_01832_+_+_DT","","",""
"Cluster_586","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_01347_+_+_S0385_01348_+_+_DT"
"Cluster_2198","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_01413_+_+_S0385_01414_+_+_DT"
"Cluster_194","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_01909_+_+_MRSA252_01910_+_+_CO_F","",""
"Cluster_670","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_01161_+_+_S0385_01162_+_+_DT"
"Cluster_1926","","","1","1","1","","","","","","","","","Newman_+_+_Newman_01318_+_+_Newman_01319_+_+_CO_F","","",""
"Cluster_579","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_01445_+_+_MRSA252_01446_+_+_DT","",""
"Cluster_1171","","","1","1","1","","","","","","","","","Newman_+_+_Newman_00659_+_+_Newman_00660_+_+_DT","","",""
"Cluster_439","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00078_+_+_MRSA252_00079_+_+_DP","",""
"Cluster_1727","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00699_+_+_MRSA252_00700_+_+_CO_F","",""
"Cluster_2066","","","1","1","1","","","","","","","","","","","","S0385_+_+_S0385_00207_+_+_S0385_00208_+_+_DT"
"Cluster_2017","","","1","1","1","","","","","","","","","Newman_+_+_Newman_01499_+_+_Newman_01500_+_+_CO_R","","",""
"Cluster_181","","","1","1","1","","","","","","","","","Newman_+_+_Newman_01495_+_+_Newman_01497_+_+_CO_R","","",""
"Cluster_2608","","","1","1","1","","","","","","","","","","","HO_5096_0412_+_+_HO_5096_0412_00691_+_+_HO_5096_0412_00692_+_+_CO_F",""
"Cluster_1779","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_00362_+_+_MRSA252_00363_+_+_DP","",""
"Cluster_946","","","1","1","1","","","","","","","","","Newman_+_+_Newman_00445_+_+_Newman_00446_+_+_DT","","",""
"Cluster_146","","","1","1","1","","","","","","","","","","MRSA252_+_+_MRSA252_01886_+_+_MRSA252_01888_+_+_CO_R","",""
"Cluster_2619","","","1","2","2","","","","","","","","","Newman_+_+_Newman_01121_+_+_Newman_01122_+_+_CO_F	Newman_+_+_Newman_01935_+_+_Newman_01936_+_+_CO_R","","",""
