Gene,Id_1,Id_2,SNPs,Sites,Length,Nuc_identity,Length_identity
Cluster_1673_aligned,HO_5096_0412_+_+_HO_5096_0412_01847_+_+_HO_5096_0412_01848_+_+_DP,S0385_+_+_S0385_01957_+_+_S0385_01958_+_+_DP,1,162,162,0.993827160493827,1
Cluster_623_aligned,MRSA252_+_+_MRSA252_01869_+_+_MRSA252_01871_+_+_DP,S0385_+_+_S0385_01877_+_+_S0385_01879_+_+_DP,2,371,371,0.992797649401423,0.998203054806828
Cluster_2117_aligned,Newman_+_+_Newman_01515_+_+_Newman_01516_+_+_DT,S0385_+_+_S0385_01600_+_+_S0385_01601_+_+_DT,4,104,105,0.948215183509301,0.984126984126984
Cluster_966_aligned,HO_5096_0412_+_+_HO_5096_0412_00649_+_+_HO_5096_0412_00650_+_+_CO_F,S0385_+_+_S0385_00786_+_+_S0385_00787_+_+_CO_F,3,282,282,0.986997635933806,1
Cluster_2584_aligned,HO_5096_0412_+_+_HO_5096_0412_01578_+_+_HO_5096_0412_01579_+_+_DT,S0385_+_+_S0385_01681_+_+_S0385_01682_+_+_DT,0,44,44,1,1
Cluster_521_aligned,HO_5096_0412_+_+_HO_5096_0412_00025_+_+_HO_5096_0412_00026_+_+_CO_F,S0385_+_+_S0385_00026_+_+_S0385_00027_+_+_CO_F,23,396,405,0.95603804366691,0.97119341563786
Cluster_1608_aligned,MRSA252_+_+_MRSA252_02691_+_+_MRSA252_02692_+_+_CO_R,S0385_+_+_S0385_02670_+_+_S0385_02671_+_+_CO_R,7,165,171,0.981818181818182,0.964912280701754
Cluster_1136_aligned,HO_5096_0412_+_+_HO_5096_0412_02519_+_+_HO_5096_0412_02520_+_+_CO_R,Newman_+_+_Newman_02597_+_+_Newman_02598_+_+_CO_R,23,250,251,0.922127490039841,0.99800796812749
Cluster_2580_aligned,MRSA252_+_+_MRSA252_02530_+_+_MRSA252_02531_+_+_CO_R,S0385_+_+_S0385_02504_+_+_S0385_02505_+_+_CO_R,0,45,45,1,1
Cluster_1978_aligned,HO_5096_0412_+_+_HO_5096_0412_00736_+_+_HO_5096_0412_00737_+_+_CO_F,S0385_+_+_S0385_00873_+_+_S0385_00874_+_+_CO_F,0,121,121,0.997245179063361,1
Cluster_1965_aligned,HO_5096_0412_+_+_HO_5096_0412_01245_+_+_HO_5096_0412_01246_+_+_CO_F,S0385_+_+_S0385_01370_+_+_S0385_01371_+_+_CO_F,1,123,123,0.994579945799458,1
Cluster_2335_aligned,HO_5096_0412_+_+_HO_5096_0412_01726_+_+_HO_5096_0412_01727_+_+_CO_R,S0385_+_+_S0385_01829_+_+_S0385_01830_+_+_CO_R,1,73,73,0.995433789954338,1
Cluster_800_aligned,HO_5096_0412_+_+_HO_5096_0412_01743_+_+_HO_5096_0412_01744_+_+_CO_R,S0385_+_+_S0385_01846_+_+_S0385_01847_+_+_CO_R,17,323,325,0.962860998650472,0.995897435897436
Cluster_1281_aligned,Newman_+_+_Newman_02423_+_+_Newman_02424_+_+_CO_R,HO_5096_0412_+_+_HO_5096_0412_02342_+_+_HO_5096_0412_02343_+_+_CO_R,3,226,227,0.986725663716814,0.995594713656388
Cluster_355_aligned,HO_5096_0412_+_+_HO_5096_0412_02084_+_+_HO_5096_0412_02085_+_+_DP,S0385_+_+_S0385_02135_+_+_S0385_02136_+_+_DP,5,477,477,0.993011879804333,1
Cluster_364_aligned,HO_5096_0412_+_+_HO_5096_0412_01643_+_+_HO_5096_0412_01644_+_+_CO_R,S0385_+_+_S0385_01746_+_+_S0385_01747_+_+_CO_R,5,473,473,0.987306052244956,0.999295278365046
Cluster_451_aligned,S0385_+_+_S0385_00849_+_+_S0385_00850_+_+_CO_F,Newman_+_+_Newman_00777_+_+_Newman_00778_+_+_CO_F,8,432,433,0.978395061728395,0.997690531177829
Cluster_1017_aligned,HO_5096_0412_+_+_HO_5096_0412_00427_+_+_HO_5096_0412_00428_+_+_CO_F,S0385_+_+_S0385_00558_+_+_S0385_00559_+_+_CO_F,1,273,273,0.995115995115995,1
Cluster_1751_aligned,HO_5096_0412_+_+_HO_5096_0412_01473_+_+_HO_5096_0412_01474_+_+_DP,S0385_+_+_S0385_01582_+_+_S0385_01583_+_+_DP,1,151,151,0.993377483443709,1
Cluster_1269_aligned,Newman_+_+_Newman_02471_+_+_Newman_02472_+_+_DT,HO_5096_0412_+_+_HO_5096_0412_02389_+_+_HO_5096_0412_02390_+_+_DT,1,226,229,0.995575221238938,0.986899563318777
Cluster_2132_aligned,HO_5096_0412_+_+_HO_5096_0412_00647_+_+_HO_5096_0412_00648_+_+_CO_F,S0385_+_+_S0385_00784_+_+_S0385_00785_+_+_CO_F,2,102,102,0.993464052287582,1
Cluster_689_aligned,MRSA252_+_+_MRSA252_02197_+_+_MRSA252_02198_+_+_DT,S0385_+_+_S0385_02167_+_+_S0385_02168_+_+_DT,18,351,356,0.948717948717949,0.985955056179775
Cluster_1901_aligned,HO_5096_0412_+_+_HO_5096_0412_02294_+_+_HO_5096_0412_02295_+_+_DP,S0385_+_+_S0385_02360_+_+_S0385_02361_+_+_DP,1,132,132,0.997474747474747,1
Cluster_326_aligned,S0385_+_+_S0385_01937_+_+_S0385_01938_+_+_CO_R,Newman_+_+_Newman_01851_+_+_Newman_01852_+_+_CO_R,20,469,500,0.959529102209318,0.939
Cluster_369_aligned,Newman_+_+_Newman_01171_+_+_Newman_01172_+_+_DT,S0385_+_+_S0385_01193_+_+_S0385_01194_+_+_DT,14,470,473,0.976367976884491,0.984496124031008
Cluster_2010_aligned,HO_5096_0412_+_+_HO_5096_0412_00350_+_+_HO_5096_0412_00351_+_+_CO_R,S0385_+_+_S0385_00463_+_+_S0385_00464_+_+_CO_R,0,117,117,1,1
Cluster_1189_aligned,HO_5096_0412_+_+_HO_5096_0412_00286_+_+_HO_5096_0412_00287_+_+_DT,MRSA252_+_+_MRSA252_00311_+_+_MRSA252_00312_+_+_DT,13,241,241,0.946058091286307,1
Cluster_2032_aligned,Newman_+_+_Newman_02002_+_+_Newman_02003_+_+_DT,S0385_+_+_S0385_02022_+_+_S0385_02023_+_+_DT,8,112,115,0.952380952380952,0.973913043478261
Cluster_2424_aligned,HO_5096_0412_+_+_HO_5096_0412_00825_+_+_HO_5096_0412_00826_+_+_DP,S0385_+_+_S0385_00959_+_+_S0385_00960_+_+_DP,0,63,63,1,1
Cluster_1220_aligned,HO_5096_0412_+_+_HO_5096_0412_01615_+_+_HO_5096_0412_01616_+_+_DT,S0385_+_+_S0385_01718_+_+_S0385_01719_+_+_DT,5,236,236,0.980225988700565,1
Cluster_2192_aligned,HO_5096_0412_+_+_HO_5096_0412_01982_+_+_HO_5096_0412_01983_+_+_DT,Newman_+_+_Newman_02061_+_+_Newman_02062_+_+_DT,0,94,94,1,1
Cluster_1093_aligned,HO_5096_0412_+_+_HO_5096_0412_02663_+_+_HO_5096_0412_02664_+_+_CO_R,S0385_+_+_S0385_02712_+_+_S0385_02713_+_+_CO_R,3,260,260,0.992307692307692,1
Cluster_502_aligned,HO_5096_0412_+_+_HO_5096_0412_01669_+_+_HO_5096_0412_01671_+_+_CO_R,S0385_+_+_S0385_01772_+_+_S0385_01774_+_+_CO_R,8,412,412,0.982200647249191,1
Cluster_0_aligned,HO_5096_0412_+_+_HO_5096_0412_02470_+_+_HO_5096_0412_02474_+_+_CO_R,S0385_+_+_S0385_02534_+_+_S0385_02538_+_+_CO_R,22,943,1001,0.976670201484624,0.942057942057942
Cluster_2505_aligned,Newman_+_+_Newman_00339_+_+_Newman_00340_+_+_CO_F,Newman_+_+_Newman_01931_+_+_Newman_01932_+_+_CO_R_+_+_R,0,55,55,0.936363636363636,1
Cluster_1715_aligned,S0385_+_+_S0385_02609_+_+_S0385_02610_+_+_CO_R,Newman_+_+_Newman_02624_+_+_Newman_02625_+_+_CO_R,12,153,156,0.92483660130719,0.980769230769231
Cluster_2502_aligned,HO_5096_0412_+_+_HO_5096_0412_00816_+_+_HO_5096_0412_00817_+_+_DT,S0385_+_+_S0385_00950_+_+_S0385_00951_+_+_DT,0,55,55,0.993939393939394,1
Cluster_1356_aligned,HO_5096_0412_+_+_HO_5096_0412_00511_+_+_HO_5096_0412_00512_+_+_CO_F,S0385_+_+_S0385_00642_+_+_S0385_00643_+_+_CO_F,8,213,213,0.976525821596244,1
Cluster_525_aligned,MRSA252_+_+_MRSA252_01836_+_+_MRSA252_01837_+_+_DP,S0385_+_+_S0385_01844_+_+_S0385_01845_+_+_DP,5,403,403,0.987593052109181,1
Cluster_512_aligned,Newman_+_+_Newman_00778_+_+_Newman_00779_+_+_CO_F,HO_5096_0412_+_+_HO_5096_0412_00714_+_+_HO_5096_0412_00715_+_+_CO_F,7,407,408,0.982800982800983,0.997549019607843
Cluster_453_aligned,HO_5096_0412_+_+_HO_5096_0412_00894_+_+_HO_5096_0412_00895_+_+_DP,S0385_+_+_S0385_01038_+_+_S0385_01039_+_+_DP,2,430,432,0.99458442664503,0.997685185185185
Cluster_1697_aligned,HO_5096_0412_+_+_HO_5096_0412_01791_+_+_HO_5096_0412_01792_+_+_CO_R,S0385_+_+_S0385_01884_+_+_S0385_01885_+_+_CO_R,3,158,158,0.991561181434599,1
Cluster_2412_aligned,HO_5096_0412_+_+_HO_5096_0412_00139_+_+_HO_5096_0412_00140_+_+_DT,S0385_+_+_S0385_00184_+_+_S0385_00185_+_+_DT,3,63,64,0.963293650793651,0.994791666666667
Cluster_401_aligned,Newman_+_+_Newman_02249_+_+_Newman_02250_+_+_CO_R,S0385_+_+_S0385_02229_+_+_S0385_02230_+_+_CO_R,14,457,457,0.973522449924255,0.991976659372721
Cluster_1513_aligned,MRSA252_+_+_MRSA252_00447_+_+_MRSA252_00448_+_+_DT,S0385_+_+_S0385_00530_+_+_S0385_00531_+_+_DT,2,186,186,0.961995480754247,0.992831541218638
Cluster_1594_aligned,HO_5096_0412_+_+_HO_5096_0412_00715_+_+_HO_5096_0412_00716_+_+_CO_F,S0385_+_+_S0385_00851_+_+_S0385_00852_+_+_CO_F,4,173,173,0.982658959537572,1
Cluster_951_aligned,HO_5096_0412_+_+_HO_5096_0412_02520_+_+_HO_5096_0412_02521_+_+_DP,S0385_+_+_S0385_02589_+_+_S0385_02590_+_+_DP,3,288,288,0.989583333333333,1
Cluster_1748_aligned,S0385_+_+_S0385_01615_+_+_S0385_01616_+_+_CO_R,Newman_+_+_Newman_01530_+_+_Newman_01531_+_+_CO_R,3,150,152,0.975555555555556,0.986842105263158
Cluster_42_aligned,HO_5096_0412_+_+_HO_5096_0412_01313_+_+_HO_5096_0412_01315_+_+_CO_F,S0385_+_+_S0385_01420_+_+_S0385_01422_+_+_CO_F,19,858,861,0.979753834168995,0.995354239256678
Cluster_233_aligned,HO_5096_0412_+_+_HO_5096_0412_00484_+_+_HO_5096_0412_00485_+_+_CO_F,S0385_+_+_S0385_00615_+_+_S0385_00616_+_+_CO_F,11,556,556,0.985611510791367,1
Cluster_1737_aligned,HO_5096_0412_+_+_HO_5096_0412_01007_+_+_HO_5096_0412_01008_+_+_DT,S0385_+_+_S0385_01149_+_+_S0385_01150_+_+_DT,9,153,153,0.941176470588235,1
Cluster_1826_aligned,HO_5096_0412_+_+_HO_5096_0412_01496_+_+_HO_5096_0412_01497_+_+_DP,S0385_+_+_S0385_01599_+_+_S0385_01600_+_+_DP,1,141,141,0.990543735224586,1
Cluster_2133_aligned,HO_5096_0412_+_+_HO_5096_0412_01123_+_+_HO_5096_0412_01124_+_+_CO_F,S0385_+_+_S0385_01263_+_+_S0385_01264_+_+_CO_F,0,102,102,0.996732026143791,1
Cluster_1504_aligned,HO_5096_0412_+_+_HO_5096_0412_01121_+_+_HO_5096_0412_01122_+_+_CO_F,S0385_+_+_S0385_01261_+_+_S0385_01262_+_+_CO_F,1,187,187,0.994652406417112,1
Cluster_1005_aligned,Newman_+_+_Newman_02447_+_+_Newman_02448_+_+_CO_R,S0385_+_+_S0385_02434_+_+_S0385_02435_+_+_CO_R,10,275,276,0.950165892501659,0.993961352657005
Cluster_1336_aligned,HO_5096_0412_+_+_HO_5096_0412_00150_+_+_HO_5096_0412_00151_+_+_CO_F,S0385_+_+_S0385_00194_+_+_S0385_00195_+_+_CO_F,6,216,216,0.972091810119979,0.99537037037037
Cluster_2015_aligned,MRSA252_+_+_MRSA252_00684_+_+_MRSA252_00685_+_+_CO_F,S0385_+_+_S0385_00768_+_+_S0385_00769_+_+_CO_F,2,116,117,0.97976011994003,0.98005698005698
Cluster_704_aligned,HO_5096_0412_+_+_HO_5096_0412_01508_+_+_HO_5096_0412_01509_+_+_CO_R,S0385_+_+_S0385_01611_+_+_S0385_01612_+_+_CO_R,4,349,351,0.98567335243553,0.994301994301994
Cluster_2356_aligned,HO_5096_0412_+_+_HO_5096_0412_01247_+_+_HO_5096_0412_01248_+_+_DT,S0385_+_+_S0385_01372_+_+_S0385_01373_+_+_DT,0,70,70,1,1
Cluster_2120_aligned,HO_5096_0412_+_+_HO_5096_0412_00448_+_+_HO_5096_0412_00449_+_+_CO_F,S0385_+_+_S0385_00579_+_+_S0385_00580_+_+_CO_F,0,104,104,1,1
Cluster_1707_aligned,HO_5096_0412_+_+_HO_5096_0412_00935_+_+_HO_5096_0412_00936_+_+_CO_R,S0385_+_+_S0385_01077_+_+_S0385_01078_+_+_CO_R,9,155,156,0.958064516129032,0.993589743589744
Cluster_2532_aligned,HO_5096_0412_+_+_HO_5096_0412_01028_+_+_HO_5096_0412_01029_+_+_CO_F,S0385_+_+_S0385_01169_+_+_S0385_01170_+_+_CO_F,2,51,51,0.986928104575163,1
Cluster_1313_aligned,HO_5096_0412_+_+_HO_5096_0412_01398_+_+_HO_5096_0412_01399_+_+_CO_R,S0385_+_+_S0385_01504_+_+_S0385_01505_+_+_CO_R,7,221,221,0.972850678733032,1
Cluster_1231_aligned,HO_5096_0412_+_+_HO_5096_0412_02514_+_+_HO_5096_0412_02515_+_+_DP,S0385_+_+_S0385_02576_+_+_S0385_02577_+_+_DP,5,233,234,0.982860129855838,0.997863247863248
Cluster_2147_aligned,HO_5096_0412_+_+_HO_5096_0412_01369_+_+_HO_5096_0412_01370_+_+_CO_R,S0385_+_+_S0385_01475_+_+_S0385_01476_+_+_CO_R,1,100,100,0.99,1
Cluster_1327_aligned,HO_5096_0412_+_+_HO_5096_0412_01503_+_+_HO_5096_0412_01504_+_+_CO_R,S0385_+_+_S0385_01606_+_+_S0385_01607_+_+_CO_R,10,218,218,0.963302752293578,1
Cluster_1446_aligned,S0385_+_+_S0385_00517_+_+_S0385_00518_+_+_DP,Newman_+_+_Newman_00446_+_+_Newman_00447_+_+_DP,2,184,197,0.983695652173913,0.934010152284264
Cluster_688_aligned,S0385_+_+_S0385_02658_+_+_S0385_02659_+_+_DT,Newman_+_+_Newman_02675_+_+_Newman_02676_+_+_DT,10,355,356,0.972769953051643,0.997191011235955
Cluster_1413_aligned,HO_5096_0412_+_+_HO_5096_0412_01952_+_+_HO_5096_0412_01953_+_+_CO_R,S0385_+_+_S0385_02056_+_+_S0385_02057_+_+_CO_R,4,204,204,0.988562091503268,1
Cluster_1517_aligned,Newman_+_+_Newman_01099_+_+_Newman_01100_+_+_CO_F,Newman_+_+_Newman_01957_+_+_Newman_01958_+_+_CO_R_+_+_R,0,186,186,1,1
Cluster_786_aligned,HO_5096_0412_+_+_HO_5096_0412_00083_+_+_HO_5096_0412_00084_+_+_DT,S0385_+_+_S0385_00128_+_+_S0385_00129_+_+_DT,4,328,328,0.98780487804878,1
Cluster_2520_aligned,HO_5096_0412_+_+_HO_5096_0412_01954_+_+_HO_5096_0412_01955_+_+_CO_F,S0385_+_+_S0385_02058_+_+_S0385_02059_+_+_CO_F,0,52,52,0.993589743589744,1
Cluster_642_aligned,HO_5096_0412_+_+_HO_5096_0412_02238_+_+_HO_5096_0412_02239_+_+_CO_R,S0385_+_+_S0385_02303_+_+_S0385_02304_+_+_CO_R,9,367,367,0.978186745283721,0.999091734786558
Cluster_1706_aligned,HO_5096_0412_+_+_HO_5096_0412_00207_+_+_HO_5096_0412_00208_+_+_CO_R,S0385_+_+_S0385_00253_+_+_S0385_00254_+_+_CO_R,3,156,156,0.972222222222222,1
Cluster_1205_aligned,HO_5096_0412_+_+_HO_5096_0412_02692_+_+_HO_5096_0412_02693_+_+_CO_F,S0385_+_+_S0385_02741_+_+_S0385_02742_+_+_CO_F,4,239,239,0.9721059972106,1
Cluster_1827_aligned,HO_5096_0412_+_+_HO_5096_0412_01662_+_+_HO_5096_0412_01663_+_+_CO_R,S0385_+_+_S0385_01765_+_+_S0385_01766_+_+_CO_R,0,141,141,0.997635933806147,1
Cluster_2299_aligned,MRSA252_+_+_MRSA252_01540_+_+_MRSA252_01541_+_+_CO_R,S0385_+_+_S0385_01573_+_+_S0385_01574_+_+_CO_R,0,78,78,1,1
Cluster_2410_aligned,Newman_+_+_Newman_02482_+_+_Newman_02483_+_+_DT,S0385_+_+_S0385_02468_+_+_S0385_02469_+_+_DT,3,64,65,0.953125,0.984615384615385
Cluster_1676_aligned,MRSA252_+_+_MRSA252_02698_+_+_MRSA252_02699_+_+_DT,Newman_+_+_Newman_02695_+_+_Newman_02696_+_+_DT,1,149,162,0.993288590604027,0.919753086419753
Cluster_1919_aligned,MRSA252_+_+_MRSA252_00188_+_+_MRSA252_00189_+_+_DP,S0385_+_+_S0385_00210_+_+_S0385_00211_+_+_DP,0,130,130,1,1
Cluster_1643_aligned,HO_5096_0412_+_+_HO_5096_0412_01772_+_+_HO_5096_0412_01773_+_+_CO_F,S0385_+_+_S0385_01869_+_+_S0385_01870_+_+_CO_F,4,166,166,0.97289156626506,1
Cluster_622_aligned,HO_5096_0412_+_+_HO_5096_0412_02052_+_+_HO_5096_0412_02053_+_+_DT,Newman_+_+_Newman_02127_+_+_Newman_02128_+_+_DT,1,371,371,0.997304582210243,1
Cluster_2402_aligned,HO_5096_0412_+_+_HO_5096_0412_00504_+_+_HO_5096_0412_00505_+_+_CO_F,S0385_+_+_S0385_00635_+_+_S0385_00636_+_+_CO_F,0,65,65,1,1
Cluster_2098_aligned,HO_5096_0412_+_+_HO_5096_0412_02424_+_+_HO_5096_0412_02425_+_+_DT,S0385_+_+_S0385_02491_+_+_S0385_02492_+_+_DT,10,107,107,0.909392817257391,0.996884735202492
Cluster_199_aligned,HO_5096_0412_+_+_HO_5096_0412_00272_+_+_HO_5096_0412_00273_+_+_DP,S0385_+_+_S0385_00319_+_+_S0385_00320_+_+_DP,7,583,583,0.993138936535163,1
Cluster_1213_aligned,S0385_+_+_S0385_00216_+_+_S0385_00217_+_+_CO_F,HO_5096_0412_+_+_HO_5096_0412_00168_+_+_HO_5096_0412_00169_+_+_CO_F,3,237,238,0.987341772151899,0.995798319327731
Cluster_2521_aligned,MRSA252_+_+_MRSA252_00091_+_+_MRSA252_00092_+_+_CO_R,S0385_+_+_S0385_00101_+_+_S0385_00102_+_+_CO_R,2,52,52,0.961538461538462,1
Cluster_1618_aligned,Newman_+_+_Newman_01139_+_+_Newman_01140_+_+_DT,MRSA252_+_+_MRSA252_01110_+_+_MRSA252_01111_+_+_DT,15,169,170,0.911242603550296,0.994117647058824
Cluster_2533_aligned,HO_5096_0412_+_+_HO_5096_0412_01538_+_+_HO_5096_0412_01539_+_+_CO_R,S0385_+_+_S0385_01641_+_+_S0385_01642_+_+_CO_R,0,51,51,1,1
Cluster_1620_aligned,HO_5096_0412_+_+_HO_5096_0412_01674_+_+_HO_5096_0412_01675_+_+_CO_R,S0385_+_+_S0385_01777_+_+_S0385_01778_+_+_CO_R,4,169,169,0.976331360946746,1
Cluster_909_aligned,MRSA252_+_+_MRSA252_01298_+_+_MRSA252_01299_+_+_CO_F,Newman_+_+_Newman_01312_+_+_Newman_01313_+_+_CO_F,9,293,296,0.969283276450512,0.989864864864865
Cluster_1183_aligned,HO_5096_0412_+_+_HO_5096_0412_00857_+_+_HO_5096_0412_00858_+_+_DP,S0385_+_+_S0385_01005_+_+_S0385_01006_+_+_DP,2,242,242,0.995867768595041,1
Cluster_1529_aligned,HO_5096_0412_+_+_HO_5096_0412_01949_+_+_HO_5096_0412_01950_+_+_DP,S0385_+_+_S0385_02053_+_+_S0385_02054_+_+_DP,0,183,183,0.998178506375228,1
Cluster_1577_aligned,HO_5096_0412_+_+_HO_5096_0412_00551_+_+_HO_5096_0412_00552_+_+_CO_F,S0385_+_+_S0385_00682_+_+_S0385_00683_+_+_CO_F,1,176,176,0.994318181818182,1
Cluster_2569_aligned,MRSA252_+_+_MRSA252_02806_+_+_MRSA252_02807_+_+_CO_R,Newman_+_+_Newman_02801_+_+_Newman_02802_+_+_CO_R,0,46,46,1,1
Cluster_1754_aligned,HO_5096_0412_+_+_HO_5096_0412_02182_+_+_HO_5096_0412_02183_+_+_DP,S0385_+_+_S0385_02233_+_+_S0385_02234_+_+_DP,2,151,151,0.988962472406181,1
Cluster_1943_aligned,HO_5096_0412_+_+_HO_5096_0412_00698_+_+_HO_5096_0412_00699_+_+_CO_R,S0385_+_+_S0385_00834_+_+_S0385_00835_+_+_CO_R,1,126,126,0.984126984126984,1
Cluster_1060_aligned,HO_5096_0412_+_+_HO_5096_0412_02184_+_+_HO_5096_0412_02185_+_+_CO_F,S0385_+_+_S0385_02235_+_+_S0385_02236_+_+_CO_F,5,265,265,0.987421383647799,1
Cluster_691_aligned,HO_5096_0412_+_+_HO_5096_0412_02498_+_+_HO_5096_0412_02499_+_+_CO_R,Newman_+_+_Newman_02576_+_+_Newman_02577_+_+_CO_R,2,354,354,0.994350282485876,1
Cluster_2519_aligned,HO_5096_0412_+_+_HO_5096_0412_00734_+_+_HO_5096_0412_00735_+_+_CO_F,S0385_+_+_S0385_00871_+_+_S0385_00872_+_+_CO_F,0,52,52,1,1
Cluster_1602_aligned,HO_5096_0412_+_+_HO_5096_0412_01131_+_+_HO_5096_0412_01132_+_+_CO_F,S0385_+_+_S0385_01273_+_+_S0385_01274_+_+_CO_F,5,170,172,0.980460822980083,0.994186046511628
Cluster_2238_aligned,HO_5096_0412_+_+_HO_5096_0412_00915_+_+_HO_5096_0412_00916_+_+_DT,Newman_+_+_Newman_00967_+_+_Newman_00968_+_+_DT,1,87,87,0.948275862068966,1
Cluster_937_aligned,HO_5096_0412_+_+_HO_5096_0412_01077_+_+_HO_5096_0412_01078_+_+_CO_F,S0385_+_+_S0385_01216_+_+_S0385_01217_+_+_CO_F,10,288,290,0.965337850826605,0.994827586206896
Cluster_1476_aligned,HO_5096_0412_+_+_HO_5096_0412_02573_+_+_HO_5096_0412_02574_+_+_DP,S0385_+_+_S0385_02632_+_+_S0385_02633_+_+_DP,17,193,193,0.94300518134715,1
Cluster_2302_aligned,HO_5096_0412_+_+_HO_5096_0412_00470_+_+_HO_5096_0412_00471_+_+_CO_F,S0385_+_+_S0385_02271_+_+_S0385_02272_+_+_CO_R_+_+_R,3,77,77,0.970697848517397,0.993815708101422
Cluster_2113_aligned,HO_5096_0412_+_+_HO_5096_0412_01067_+_+_HO_5096_0412_01068_+_+_CO_F,S0385_+_+_S0385_01206_+_+_S0385_01207_+_+_CO_F,1,104,105,0.996794871794872,0.996825396825397
Cluster_1807_aligned,HO_5096_0412_+_+_HO_5096_0412_00978_+_+_HO_5096_0412_00979_+_+_CO_F,S0385_+_+_S0385_01120_+_+_S0385_01121_+_+_CO_F,1,143,143,0.993006993006993,1
Cluster_2196_aligned,Newman_+_+_Newman_00529_+_+_Newman_00530_+_+_CO_F,S0385_+_+_S0385_01998_+_+_S0385_01999_+_+_CO_R_+_+_R,4,91,94,0.973447443493527,0.977203647416413
Cluster_2471_aligned,HO_5096_0412_+_+_HO_5096_0412_00847_+_+_HO_5096_0412_00848_+_+_DT,S0385_+_+_S0385_00998_+_+_S0385_00999_+_+_DT,0,58,58,1,1
Cluster_873_aligned,HO_5096_0412_+_+_HO_5096_0412_00828_+_+_HO_5096_0412_00829_+_+_CO_F,S0385_+_+_S0385_00962_+_+_S0385_00963_+_+_CO_F,6,307,307,0.982627578718784,1
Cluster_2097_aligned,HO_5096_0412_+_+_HO_5096_0412_01405_+_+_HO_5096_0412_01406_+_+_DP,S0385_+_+_S0385_01511_+_+_S0385_01512_+_+_DP,1,107,107,0.993769470404984,1
Cluster_565_aligned,HO_5096_0412_+_+_HO_5096_0412_02351_+_+_HO_5096_0412_02352_+_+_DT,S0385_+_+_S0385_02419_+_+_S0385_02420_+_+_DT,15,388,388,0.974105779242226,0.993127147766323
Cluster_257_aligned,MRSA252_+_+_MRSA252_02139_+_+_MRSA252_02140_+_+_CO_R,S0385_+_+_S0385_02108_+_+_S0385_02109_+_+_CO_R,12,540,541,0.977777777777778,0.99815157116451
Cluster_2245_aligned,MRSA252_+_+_MRSA252_01855_+_+_MRSA252_01856_+_+_DT,S0385_+_+_S0385_01863_+_+_S0385_01864_+_+_DT,3,86,86,0.965116279069767,1
Cluster_1633_aligned,HO_5096_0412_+_+_HO_5096_0412_01720_+_+_HO_5096_0412_01721_+_+_DP,S0385_+_+_S0385_01823_+_+_S0385_01824_+_+_DP,0,168,168,1,1
Cluster_2012_aligned,HO_5096_0412_+_+_HO_5096_0412_02158_+_+_HO_5096_0412_02159_+_+_CO_R,S0385_+_+_S0385_02209_+_+_S0385_02210_+_+_CO_R,0,117,117,1,1
Cluster_2213_aligned,Newman_+_+_Newman_02562_+_+_Newman_02563_+_+_DT,HO_5096_0412_+_+_HO_5096_0412_02484_+_+_HO_5096_0412_02485_+_+_DT,1,90,91,0.988888888888889,0.989010989010989
Cluster_2263_aligned,Newman_+_+_Newman_00227_+_+_Newman_00228_+_+_CO_F,S0385_+_+_S0385_00297_+_+_S0385_00298_+_+_CO_F,0,82,83,1,0.987951807228916
Cluster_933_aligned,HO_5096_0412_+_+_HO_5096_0412_01899_+_+_HO_5096_0412_01900_+_+_CO_R,S0385_+_+_S0385_02005_+_+_S0385_02006_+_+_CO_R,0,290,291,1,0.996563573883162
Cluster_1587_aligned,HO_5096_0412_+_+_HO_5096_0412_00499_+_+_HO_5096_0412_00500_+_+_CO_F,S0385_+_+_S0385_00630_+_+_S0385_00631_+_+_CO_F,2,174,174,0.994252873563218,1
Cluster_1743_aligned,S0385_+_+_S0385_02787_+_+_S0385_02788_+_+_CO_F,Newman_+_+_Newman_02808_+_+_Newman_02809_+_+_CO_F,4,151,153,0.982354478912513,0.989106753812636
Cluster_2230_aligned,HO_5096_0412_+_+_HO_5096_0412_02161_+_+_HO_5096_0412_02162_+_+_CO_R,S0385_+_+_S0385_02212_+_+_S0385_02213_+_+_CO_R,0,88,88,0.996212121212121,1
Cluster_1914_aligned,HO_5096_0412_+_+_HO_5096_0412_00824_+_+_HO_5096_0412_00825_+_+_CO_R,S0385_+_+_S0385_00958_+_+_S0385_00959_+_+_CO_R,0,130,130,1,1
Cluster_2221_aligned,Newman_+_+_Newman_01500_+_+_Newman_01501_+_+_CO_R,MRSA252_+_+_MRSA252_01490_+_+_MRSA252_01491_+_+_CO_R,5,89,90,0.943820224719101,0.988888888888889
Cluster_1955_aligned,MRSA252_+_+_MRSA252_01891_+_+_MRSA252_01892_+_+_DT,S0385_+_+_S0385_01920_+_+_S0385_01921_+_+_DT,12,125,125,0.904,1
Cluster_982_aligned,HO_5096_0412_+_+_HO_5096_0412_02230_+_+_HO_5096_0412_02231_+_+_CO_R,Newman_+_+_Newman_02307_+_+_Newman_02308_+_+_CO_R,0,279,279,0.992831541218638,1
Cluster_2646_aligned,HO_5096_0412_+_+_HO_5096_0412_02611_+_+_HO_5096_0412_02612_+_+_CO_R,S0385_+_+_S0385_02667_+_+_S0385_02668_+_+_CO_R,0,36,36,1,1
